id,name,photo,description,category,esposizione,fioritura,altezza,terreno,densità,vaso,disponibile,novità,utile_per,created_at,updated_at,price_cents,price_currency,nascondi
41,Aquilegia chrysantha 'Denver Gold',,"Le foglie prendono toni glauchi che valorizzano i fiori gialli.
Origine: Nord America, varietà coltivata.


",erbacee perenni,"sole, mezzombra",primavera,media cm. 70-90,"fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-01-30 14:47:31 UTC,2021-01-21 16:22:29 UTC,500,EUR,false
37,Aquilegia chrysantha 'Yellow Queen',,"Elegantissima, aiuta a portare luce al giardino in primavera. I lunghi speroni rendono il fiore molto elegante.
Origine: Nord America, varietà coltivata.


",erbacee perenni,"sole, mezzombra",primavera,media cm. 60-80,"fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.) ,true,false,"",2019-01-30 14:07:48 UTC,2021-01-21 16:23:16 UTC,500,EUR,false
39,Aquilegia coerulea 'Kristall',,"Elegantissima con i suoi grandi fiori bianchi dai lunghi speroni.
Origine: Nord America, varietà coltivata.

",erbacee perenni,"sole, mezzombra",primavera,"media, cm. 70-80","fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-01-30 14:19:50 UTC,2020-10-31 14:28:02 UTC,450,EUR,false
156,Aquilegia 'Silver Queen',,"foglie glauche e fiori candidi.
Origine: varietà coltivata.

",erbacee perenni,sole-mezzombra,primavera,"media, cm. 60-80","fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-01 17:31:12 UTC,2021-01-21 16:24:19 UTC,500,EUR,false
40,Aquilegia skinneri 'Tequila Sunrise',,"Una delle nostre varietà preferite. Bellissimi fiori dai lunghi speroni che fondono armoniosamente il giallo con il rosso (un bel miracolo!) In un angolo fresco rifiorisce a lungo.
Origine: Messico, varietà coltivata.

",erbacee perenni,"sole, mezzombra",primavera,media cm. 70-80,"fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-01-30 14:24:39 UTC,2019-11-23 16:29:55 UTC,450,EUR,false
42,Aquilegia vulgaris,,"Spontanea in Italia. Fiori blu.
Origine: Europa.
",erbacee perenni,"sole, mezzombra",primavera,media cm. 60-70,"fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-01-30 14:51:05 UTC,2019-11-23 16:27:25 UTC,450,EUR,false
45,Aquilegia vulgaris 'Alba',,"Varietà a fiore bianco.
Origine: Europa, varietà coltivata.


",erbacee perenni,"sole, mezzombra",primavera,"media, cm. 70-90","fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-01-30 15:00:25 UTC,2019-11-23 16:27:48 UTC,450,EUR,false
43,Aquilegia vulgaris 'Black Barlow',,"Appartenente al gruppo di varietà Barlow. Fiori doppi di un porpora scurissimo.
Origine: Europa, varietà coltivata.

",erbacee perenni,"sole, mezzombra",primavera,media cm. 70-90,"fertile, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-01-30 14:54:01 UTC,2020-01-31 18:38:17 UTC,450,EUR,false
515,Aquilegia vulgaris 'Clementine Salmon',,"Una bella aquilegia a fiori doppi dal colore rosa salmone.
Origine: Europa, varietà coltivata",erbacee perenni,sole-mezzombra,primavera,"media, cm. 70-80","fertile, ben drenato",7-12 piante /mq.,tondo cm.13 (1 L.),true,false,"",2019-07-25 14:25:33 UTC,2019-11-23 16:36:29 UTC,500,EUR,false
44,Aquilegia vulgaris 'Green Apple',,"Un’aquilegia verde mela che invecchia in crema. Appetitosa. Fiori molto doppi, a stella.
Origine: Europa, varietà coltivata.

",erbacee perenni,"sole, mezz'ombra",primavera,"media, cm. 50-70","fertile, ben drenato",7-12 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-01-30 14:57:44 UTC,2021-01-21 16:26:53 UTC,500,EUR,false
46,Aquilegia vulgaris 'Nora Barlow',,"Fiore doppio color fragola, piccoli puff sospesi con leggerezza sugli steli slanciati.
Origine: Europa, varietà coltivata.


",erbacee perenni,"sole, mezz'ombra",primavera,"media, cm. 60-80","fertile, ben drenato",7-12 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-01-30 15:04:20 UTC,2019-08-22 14:28:09 UTC,450,EUR,false
516,Artemisia stelleriana 'Boughton Silver',,"Artemisia dalla forma compatta, foglie grigie che formano bei cuscini.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"bassa, cm. 30-40","ben drenato, anche arido",3-5 piante/mq.,tondo cm.13 (1 L.),true,true,"fogliame ornamentale, da secco",2019-07-25 14:26:44 UTC,2019-08-22 14:42:53 UTC,500,EUR,false
645,Arthropodium cirratum,,"Una erbacea perenne adatta a posizione di ombra luminosa anche con terreno piuttosto secco. Bello il cespo di foglie e la fioritura bianca.
Origine: Nuova Zelanda",erbacee perenni,"ombra, mezz'ombra",estate,"bassa, cm. 40-50",ricco di sostanza organica anche asciutto,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"coprisuolo, fogliame ornamentale",2021-01-25 17:00:30 UTC,2021-01-25 17:00:30 UTC,600,EUR,false
47,Aruncus aethusifolius,,"Forma compatta con foglie simili a una felce, fiori in spighette composte, bianchi.
Origine: Asia.

",erbacee perenni,"sole, mezz'ombra",tarda primavera-estate,bassa cm. 30-40,"fresco, ben drenato; non tollera il secco",9-12 piante/mq.,tondo cm.13 (1 L.),false,false,coprisuolo,2019-01-30 15:07:45 UTC,2021-01-18 16:12:02 UTC,500,EUR,false
501,Asclepias verticillata,,"Poco conosciute, le Asclepias sono perenni Nordamericane dalle fioriture eleganti e delicate. Panicoli di fiori a stella che creano infiorescenze spumose.
Origine: Nord America",erbacee perenni,sole,estate,"media, cm. 80-100","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-02-20 13:53:09 UTC,2019-08-22 14:53:43 UTC,600,EUR,false
648,Asphodeline liburnica,,"",erbacee perenni,sole,primavera,"","","","",false,false,"",2021-01-30 18:34:12 UTC,2021-01-30 18:34:12 UTC,500,EUR,false
48,Aster ageratoides 'Asran',,"Aster a fioritura autunnale con abbondanti fiori lilla chiaro e centro giallo. Si allarga con prepotenza.
Origine: Cina, Corea, Giappone.

",erbacee perenni,sole,estate-autunno,"media, cm. 60-70",normale,1-3 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 15:11:05 UTC,2021-01-18 16:13:02 UTC,500,EUR,false
159,Aster ageratoides 'Ezo Murasaki',,"Si espande con generosità e fiorisce tardi e a lungo con fiori che passano dal viola intenso al lilla.
Origine: Asia, varietà coltivata.
",erbacee perenni,sole,autunno,"media, cm. 50-60",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,true,Insetti,2019-02-01 18:12:34 UTC,2019-08-22 14:55:08 UTC,500,EUR,false
49,Aster 'Coombe Fishacre',,"Numerosissimi fiorellini rosa con centro giallo-marrone. Foglie lanceolate verde scuro.
Origine: Nord America, varietà coltivata.

",erbacee perenni,sole,estate-autunno,"media, cm. 80-100",normale,3-5 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-01-30 15:17:07 UTC,2019-11-23 16:52:26 UTC,500,EUR,false
517,Aster cordifolius 'Ideal',,Steli forti e ben eretti che portano nuvole di fiorellini azzurri. Effetto molto leggero.,erbacee perenni,sole,fine estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-07-25 14:27:44 UTC,2019-08-22 14:59:31 UTC,500,EUR,false
164,Aster cordifolius 'Little Carlow',,"Uno degli aster più apprezzati per I fiori azzurri molto abbondanti e il portamento morbido.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,tarda estate-autunno  ,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-01 18:31:59 UTC,2019-02-20 13:56:56 UTC,500,EUR,false
50,Aster divaricatus 'Beth Chatto',,"Uno dei pochi Aster da ombra. Foglie grandi e fusti scuri che rendono elegante la pianta. I fiori stellati sono bianchi.
Origine: Nord America, varietà coltivata.

",erbacee perenni,mezz'ombra,estate-autunno,"media, cm. 50-60",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 15:21:49 UTC,2019-08-22 15:11:20 UTC,500,EUR,false
51,Aster dumosus 'Kristina' ,,"Aster ad altezza contenuta, foglie e fiori molto simile ai novi belgii. Grandi fiori bianchi semi-doppi.
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,bassa cm. 30-40,normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"insetti, coprisuolo",2019-01-30 15:42:43 UTC,2019-02-20 13:59:38 UTC,500,EUR,false
52,Aster dumosus 'Prof. Kippenberg',,"Fiori blu-lilla semi-doppi.
Origine: Nord America, varietà coltivata.



",erbacee perenni,sole,estate-autunno,"bassa, cm. 30-40",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 15:45:25 UTC,2019-02-20 14:00:16 UTC,500,EUR,false
53,Aster ericoides 'Blue Star',,"Forma una nuvola di deliziosi piccoli fiorellini blu dalla tarda estate fino a metà autunno. Utile nel giardino per attrarre farfalle e altri insetti utili.
Origine: Nord America, varietà coltivata.

",erbacee perenni,sole,estate-autunno,"media, cm. 70-90",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 15:48:32 UTC,2019-02-20 14:01:02 UTC,500,EUR,false
54,Aster ericoides 'Blue Wonder',,"Un bell'Aster del gruppo degli ericoides. Fiori grandi e steli ben eretti.
Origine: Nord America, varietà coltivata.




",erbacee perenni,sole,estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 16:00:21 UTC,2019-02-20 14:01:55 UTC,500,EUR,false
55,Aster ericoides 'Esther',,"Varietà a fiore piccolo di colore rosa pallido con fogliame verde brillante.
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,"media, cm. 50-90",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 16:04:04 UTC,2019-08-22 15:15:02 UTC,500,EUR,false
56,Aster ericoides 'Pink Star',,"Minuti e numerosi fiorellini rosa pallido.
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 16:39:36 UTC,2019-08-22 15:22:00 UTC,500,EUR,false
57,Aster ericoides 'Schneegitter',,"Le foglie fini e i fiori minuti e abbondantissimi lo rendono in fioritura una nuvola candida. Steli robusti e ben eretti.
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 16:47:44 UTC,2019-02-20 14:03:29 UTC,500,EUR,false
519,Aster frikartii 'Monch',,"Una lunga, lunga fioritura per questo Aster dai fiori grandi e dal bel colore lavanda.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,estate,"media, cm. 50-70",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-07-25 14:30:21 UTC,2019-08-22 15:26:02 UTC,500,EUR,false
58,Aster 'Kylie',,"Nuvole di piccoli fiori rosa pallido che si intensifica alle estremità dei petali.
Origine: ibrido orticolo.
",erbacee perenni,sole,estate-autunno,"alta, cm. 100-150",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 16:49:58 UTC,2019-02-20 14:04:09 UTC,500,EUR,false
59,Aster laevis,,"Robusto, come spesso succede con le specie nordamericane, è anche molto bello. Foglie glauche e fiori lilla azzurro, ne fanno una nuvola da piazzare in giardino in qualche punto dove volete far esplodere l’autunno.
Origine: Nord America.

",erbacee perenni,sole,estate-autunno,"alta, cm. 100-150",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 16:52:05 UTC,2019-02-20 14:04:40 UTC,500,EUR,false
60,Aster lateriflorus 'Lady in Black',,"Foglie e fusti brunati, fiori bianchi, leggeri, con il cuore rosa purpureo.
Origine: Nord America, varietà coltivata.

",erbacee perenni,sole,estate-autunno,"alta, cm. 100-150",normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-01-30 16:54:13 UTC,2020-10-08 17:38:33 UTC,500,EUR,false
518,Aster macrophyllus 'Twilight',,"Adatto a posizioni di ombra luminosa dove può portare luce con la sua fioritura lavanda. Resistente all'oidio. Ora si chiama Eurybia x herveji.
Origine: Nord America, varietà coltivata",erbacee perenni,mezzombra,fine estate-autunno,"media, cm. 70-80",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-07-25 14:28:48 UTC,2019-08-22 15:34:51 UTC,500,EUR,false
520,Aster novae angliae 'Guido en Gezelle',,"Un robusto Aster dai bei fiori lavanda. Ora si chiama Symphyotrichum novae angliae.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,fine estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-07-25 14:31:33 UTC,2019-08-22 15:41:17 UTC,500,EUR,false
61,Aster novae angliae 'Purple Dome',,"Varietà di taglia piccola e altezza contenuta, ha portamento quasi arbustivo e si copre letteralmente di fiori di un violetto intenso e luminoso. Ora si chiama Symphyotricum novae angliae.
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,media cm. 50-60,normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 16:56:33 UTC,2019-08-22 15:42:38 UTC,500,EUR,false
158,Aster novae angliae 'Violetta',,"Varietà di recente diffusione dai fiori di color viola molto intenso. Ora si chiama Symphyotricum novae angliae.
Origine: Nord America, varietà coltivata.

",erbacee perenni,sole,tarda estate-autunno  ,"alta, cm. 150-160",normale,1-3 pianta mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-01 18:08:59 UTC,2019-08-22 15:44:17 UTC,500,EUR,false
62,Aster novi belgii 'Crimson Brocade',,"Fiori di un porpora fastoso per questo Aster di altezza media. Ora si chiama Symphyotricum novi belgii
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,"media, cm. 70-90",normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-01-30 16:59:49 UTC,2020-10-08 17:37:48 UTC,500,EUR,false
63,Aster novi belgii 'Eventide',,"Fiori blu, grandi, semidoppi. Ora si chiama Symphyotricum novi belgii
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 17:02:40 UTC,2019-08-22 16:08:57 UTC,500,EUR,false
64,Aster novi belgii 'Marie Ballard',,"Antica varietà. Fiori larghi, semidoppi, di un bel celeste. Dalla fine dell'estate all'inizio dell'autunno.
Origine: Nord America, varietà coltivata.
 
",erbacee perenni,sole,estate-autunno,"media, cm. 80-100",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 17:05:47 UTC,2020-10-08 17:38:58 UTC,500,EUR,false
65,Aster novi belgii 'Patricia Ballard',,"Varietà a fiore rosa stradoppio. Dalla fine dell'estate all'inizio dell'autunno.
Origine: Nord America, varietà coltivata.


",erbacee perenni,sole,estate-autunno,"media, cm. 80-100",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 17:09:51 UTC,2019-11-23 16:57:12 UTC,500,EUR,false
66,Aster oblongifolius,,"Fiorisce tardi e a lungo, con vivacità. Detto A. aromatico per le foglie leggermente profumate, forma cespi folti e ramificati senza bisogno di potature. Ora si chiama Symphyotricum oblongifolius
Origine: Nord America.


",erbacee perenni,sole,estate-autunno,"media, cm. 40-60",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 17:12:01 UTC,2019-08-22 16:11:24 UTC,500,EUR,false
67,Aster pilosus,,"Un A. bianco che sopporta molto bene il secco e si dissemina facilmente. Detto 'frost aster' per la sua fioritura prolungata fino ad autunno inoltrato. Ora si chiama Symphyotricum pilosus.
Origine: Nord America.
",erbacee perenni,sole,estate-autunno,"alta, cm. 100-120","normale, anche secco",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 17:14:11 UTC,2019-08-22 16:13:15 UTC,500,EUR,false
522,Aster pilosus var. pringlei 'Monte Cassino',,"Fioritura bianca, spumeggiante. E' un Aster che sopporta molto bene al secco e richiede terreni ben drenati. Ora si chiama Symphyotricum pilosus.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole,fine estate-autunno,"alta, cm. 100-120",ben drenato,1-3 piante mq.,tondo cm.13 (1 L.),true,false,"insetti, da secco",2019-07-25 14:35:23 UTC,2019-08-22 16:19:44 UTC,500,EUR,false
68,Aster puniceus,,"Un Aster a fiore lilla per terreni umidi e calcarei. Fioritura molto lunga a fine estate.
Origine: Nord America.



",erbacee perenni,sole,autunno,"alta, cm. 100-120",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,insetti,2019-01-30 17:16:24 UTC,2019-02-20 14:09:13 UTC,500,EUR,false
69,Aster sedifolius 'Nanus',,"Una nuvola di fiori azzurri da appoggiare ai piedi di graminacee che puntano al cielo. 
Origine: Europa, varietà coltivata.


",erbacee perenni,sole,estate-autunno,"bassa, cm. 40-50",normale,3-5 piante/mq.,tondo cm.13 (1 L.),false,false,insetti,2019-01-30 17:19:02 UTC,2019-02-20 14:10:22 UTC,500,EUR,false
160,Aster tataricus,,"Alto e dritto, ben eretto. Fiori in una spiga terminale che si stagliano violetti contro il cielo azzurro.
Origine: Asia.

",erbacee perenni,sole,autunno,"alta, cm. 180-200",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-01 18:15:57 UTC,2019-02-01 18:15:57 UTC,500,EUR,false
550,Aster  turbinellus,,"Una bella nuvola di fiori cilestrini su steli aperti che danno leggerezza all'insieme. Ora si chiama Symphyotricum turbinellus.
Origine: Nord America",erbacee perenni,sole,fine estate - autunno,"alta, cm. 100-120",normale,1-3 piante mq.,tondo cm.13 (1 L.),false,false,insetti,2019-08-07 15:11:50 UTC,2019-11-21 14:11:45 UTC,500,EUR,false
161,Aster umbellatus,,"Viene dalle praterie Nordamericane ed è alto e flessuoso. Fioritura bianca, molto bello nel corso dell'inverno.
Origine: Nord America.

",erbacee perenni,sole,estate  ,"alta, cm. 130-150",normale,3-5 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-02-01 18:21:39 UTC,2019-02-20 14:11:45 UTC,500,EUR,false
163,Aster 'Vasterival',,"Varietà piuttosto recente che prende il nome dal giardino della Principessa Sturdza, in Normandia.  Portamento morbido e arcuato, steli e foglie suffusi di porpora, fiori che passano dal rosa pallido al rosa più intenso.
Origine: varietà coltivata.

",erbacee perenni,sole,tarda estate-autunno  ,"alta, cm. 120-130",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-01 18:27:48 UTC,2019-02-20 14:12:20 UTC,500,EUR,false
70,Astilboides tabularis,,"Bellissime grandi foglie piatte, maestose. Fiori bianchi simili a quelli dell'Astilbe. Ama terreni freschi e ricchi di sostanza organica.
Origine: Cina.
",erbacee perenni,ombra-mezzombra,estate,"media, cm. 80-100","fresco, ricco di sostanza organica, anche umido",3 piante/mq.,tondo cm.15 (2 L.),false,false,fogliame decorativo,2019-01-30 17:29:14 UTC,2019-11-23 17:09:10 UTC,1000,EUR,false
